"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DASF","DASF_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT11","WT11_ATTRIBUTES"
"USC00460843","2003-10-21","38.45694","-80.79306","655.3","BIRCH RIVER 4 SW, WV US","    0","P,,0,0700","    0","P,,0","    0","P,,0,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00460843","2003-10-22","38.45694","-80.79306","655.3","BIRCH RIVER 4 SW, WV US","    0",",,0,0700","    0","P,,0","    0","P,,0,0700","  217",",,0","   67",",,0",,,,,,,,,"   67",",,0,0700",,,,,,,,,,,,
"USC00460843","2003-10-23","38.45694","-80.79306","655.3","BIRCH RIVER 4 SW, WV US","    0",",,0,0700","    0","P,,0","    0","P,,0,0700","   78",",,0","   17",",,0",,,,,,,,,"   17",",,0,0700",,,,,,,,,,,,
"USC00460843","2003-10-24","38.45694","-80.79306","655.3","BIRCH RIVER 4 SW, WV US","    0",",,0,0700","    0","P,,0","    0","P,,0,0700","   72",",,0","    0",",,0",,,,,,,,,"    0",",,0,0700",,,,,,,,,,,,
"USC00460843","2003-10-25","38.45694","-80.79306","655.3","BIRCH RIVER 4 SW, WV US","    0",",,0,0700","    0","P,,0","    0","P,,0,0700","  150",",,0","    0",",,0",,,,,,,,,"  100",",,0,0700",,,,,,,,,,,,
"USC00460843","2003-10-26","38.45694","-80.79306","655.3","BIRCH RIVER 4 SW, WV US","    0",",,0,0700","    0","P,,0","    0","P,,0,0700","  239",",,0","    0",",,0",,,,,,,,,"  144",",,0,0700",,,,,,,,,,,,
"USC00460843","2003-10-27","38.45694","-80.79306","655.3","BIRCH RIVER 4 SW, WV US","  140",",,0,0700","    0","P,,0","    0","P,,0,0700","  189",",,0","   56",",,0",,,,,,,,,"   56",",,0,0700","    1",",,0",,,,,,,,,,
"USC00460843","2003-10-28","38.45694","-80.79306","655.3","BIRCH RIVER 4 SW, WV US","   53",",,0,0700","    0","P,,0","    0","P,,0,0700","   61",",,0","   17",",,0",,,,,,,,,"   22",",,0,0700",,,,,,,,,,,,
"USC00460843","2003-10-29","38.45694","-80.79306","655.3","BIRCH RIVER 4 SW, WV US","   66",",,0,0700","    0","P,,0","    0","P,,0,0700","  144",",,0","   22",",,0",,,,,,,,,"   67",",,0,0700",,,,,,,,,,,,
"USC00460843","2003-10-30","38.45694","-80.79306","655.3","BIRCH RIVER 4 SW, WV US","   41",",,0,0700","    0","P,,0","    0","P,,0,0700","  117",",,0","   56",",,0",,,,,,,,,"   61",",,0,0700",,,,,,,,,,,,
"USC00460843","2003-10-31","38.45694","-80.79306","655.3","BIRCH RIVER 4 SW, WV US","    0",",,0,0700","    0","P,,0","    0","P,,0,0700","  233",",,0","   56",",,0",,,,,,,,,"  172",",,0,0700",,,,,,,,,,,,
"USC00460843","2003-11-01","38.45694","-80.79306","655.3","BIRCH RIVER 4 SW, WV US",,,"    0","P,,0","    0","P,,0,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00460843","2003-11-02","38.45694","-80.79306","655.3","BIRCH RIVER 4 SW, WV US",,,"    0","P,,0","    0","P,,0,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00460843","2003-11-03","38.45694","-80.79306","655.3","BIRCH RIVER 4 SW, WV US",,,"    0","P,,0","    0","P,,0,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00460843","2003-11-04","38.45694","-80.79306","655.3","BIRCH RIVER 4 SW, WV US",,,"    0","P,,0","    0","P,,0,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00460843","2003-11-05","38.45694","-80.79306","655.3","BIRCH RIVER 4 SW, WV US",,,"    0","P,,0","    0","P,,0,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00460843","2003-11-06","38.45694","-80.79306","655.3","BIRCH RIVER 4 SW, WV US","  224",",,0,0700","    0","P,,0","    0","P,,0,0700","  156",",,0","  144",",,0",,,,,,,,,"  144",",,0,0700",,,,,,,,,,,,
"USC00460843","2003-11-07","38.45694","-80.79306","655.3","BIRCH RIVER 4 SW, WV US","  127",",,0,0700","    0","P,,0","    0","P,,0,0700","  156",",,0","   56",",,0",,,,,,,,,"   56",",,0,0700",,,,,,,,,,,,
"USC00460843","2003-11-08","38.45694","-80.79306","655.3","BIRCH RIVER 4 SW, WV US","    0",",,0,0700","    0","P,,0","    0","P,,0,0700","   72",",,0","  -39",",,0",,,,,,,,,"  -28",",,0,0700",,,,,,,,,,,,
"USC00460843","2003-11-09","38.45694","-80.79306","655.3","BIRCH RIVER 4 SW, WV US","    0","P,,0,0700","    0","P,,0","    0","P,,0,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00460843","2003-11-10","38.45694","-80.79306","655.3","BIRCH RIVER 4 SW, WV US","    0",",,0,0700","    0","P,,0","    0","P,,0,0700","   89",",,0","  -28",",,0",,,,,,,,,"   44",",,0,0700",,,,,,,,,,,,
"USC00460843","2003-11-11","38.45694","-80.79306","655.3","BIRCH RIVER 4 SW, WV US","   10",",,0,0700","    0","P,,0","    0","P,,0,0700","  150",",,0","   39",",,0",,,,,,,,,"  100",",,0,0700",,,,,,,,,,,,
"USC00460843","2003-11-12","38.45694","-80.79306","655.3","BIRCH RIVER 4 SW, WV US","  259",",,0,0700","    0","P,,0","    0","P,,0,0700","  167",",,0","   78",",,0",,,,,,,,,"  128",",,0,0700","    1",",,0","    1",",,0",,,,,,,,
"USC00460843","2003-11-13","38.45694","-80.79306","655.3","BIRCH RIVER 4 SW, WV US","  577",",,0,0700","    0","P,,0","    0","P,,0,0700","  144",",,0","    6",",,0",,,,,,,,,"    6",",,0,0700",,,"    1",",,0",,,,,,,,
"USC00460843","2003-11-14","38.45694","-80.79306","655.3","BIRCH RIVER 4 SW, WV US","    0",",,0,0700","    0","P,,0","    0","P,,0,0700","   22",",,0","  -44",",,0",,,,,,,,,"  -39",",,0,0700",,,,,,,,,,,,
"USC00460843","2003-11-15","38.45694","-80.79306","655.3","BIRCH RIVER 4 SW, WV US","    0",",,0,0700","    0","P,,0","    0","P,,0,0700","   39",",,0","  -44",",,0",,,,,,,,,"   11",",,0,0700",,,,,,,,,,,,
"USC00460843","2003-11-16","38.45694","-80.79306","655.3","BIRCH RIVER 4 SW, WV US","    0",",,0,0700","    0","P,,0","    0","P,,0,0700","  100",",,0","   11",",,0",,,,,,,,,"  100",",,0,0700",,,,,,,,,,,,
"USC00460843","2003-11-17","38.45694","-80.79306","655.3","BIRCH RIVER 4 SW, WV US","    0",",,0,0700","    0","P,,0","    0","P,,0,0700","  106",",,0","   72",",,0",,,,,,,,,"   89",",,0,0700",,,,,,,,,,,,
"USC00460843","2003-11-18","38.45694","-80.79306","655.3","BIRCH RIVER 4 SW, WV US","    0",",,0,0700","    0","P,,0","    0","P,,0,0700","  161",",,0","   89",",,0",,,,,,,,,"  133",",,0,0700",,,,,,,,,,,,
"USC00460843","2003-11-19","38.45694","-80.79306","655.3","BIRCH RIVER 4 SW, WV US","  257",",,0,0700","    0","P,,0","    0","P,,0,0700","  167",",,0","  128",",,0",,,,,,,,,"  144",",,0,0700",,,,,,,,,,,,
"USC00460843","2003-11-20","38.45694","-80.79306","655.3","BIRCH RIVER 4 SW, WV US","  475",",,0,0700","    0","P,,0","    0","P,,0,0700","  144",",,0","   22",",,0",,,,,,,,,"   28",",,0,0700",,,,,,,,,,,,
"USC00460843","2003-11-21","38.45694","-80.79306","655.3","BIRCH RIVER 4 SW, WV US","    0",",,0,0700","    0","P,,0","    0","P,,0,0700","  111",",,0","   22",",,0",,,,,,,,,"  106",",,0,0700",,,,,,,,,,,,
"USC00460843","2003-11-22","38.45694","-80.79306","655.3","BIRCH RIVER 4 SW, WV US","    0",",,0,0700","    0","P,,0","    0","P,,0,0700","  189",",,0","  100",",,0",,,,,,,,,"  294",",I,0,0700",,,,,,,,,,,,
"USC00460843","2003-11-23","38.45694","-80.79306","655.3","BIRCH RIVER 4 SW, WV US","    0",",,0,0700","    0","P,,0","    0","P,,0,0700","  200",",,0","  128",",,0",,,,,,,,,"  139",",,0,0700",,,,,,,,,,,,
"USC00460843","2003-11-24","38.45694","-80.79306","655.3","BIRCH RIVER 4 SW, WV US","    0",",,0,0700","    0","P,,0","    0","P,,0,0700","  228",",,0","  122",",,0",,,,,,,,,"  128",",,0,0700",,,,,,,,,,,,
"USC00460843","2003-11-25","38.45694","-80.79306","655.3","BIRCH RIVER 4 SW, WV US","    0","P,,0,0700","    0","P,,0","    0","P,,0,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00460843","2003-11-26","38.45694","-80.79306","655.3","BIRCH RIVER 4 SW, WV US","    0",",,0,0700","    0","P,,0","    0","P,,0,0700","   61",",,0","  -56",",,0",,,,,,,,,"   56",",,0,0700",,,,,,,,,,,,
"USC00460843","2003-11-27","38.45694","-80.79306","655.3","BIRCH RIVER 4 SW, WV US","    0",",,0,0700","    0","P,,0","    0","P,,0,0700","  122",",,0","   50",",,0",,,,,,,,,"  122",",,0,0700",,,,,,,,,,,,
"USC00460843","2003-11-28","38.45694","-80.79306","655.3","BIRCH RIVER 4 SW, WV US","  135",",,0,0700","    0","T,,0","    0","T,,0,0700","  167",",,0","  111",",,0",,,,,,,,,"  139",",,0,0700",,,,,,,,,,,,
"USC00460843","2003-11-29","38.45694","-80.79306","655.3","BIRCH RIVER 4 SW, WV US","  231",",,0,0700","   76",",,0","   76",",,0,0700","  150",",,0","  -56",",,0",,,,,,,,,"  -44",",,0,0700",,,,,,,,,,,,
"USC00460843","2003-11-30","38.45694","-80.79306","655.3","BIRCH RIVER 4 SW, WV US","    0","P,,0,0700","    0","P,,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00460843","2003-12-01","38.45694","-80.79306","655.3","BIRCH RIVER 4 SW, WV US","    0",",,0,0700","    0",",,0","    0",",,0,0700","   89",",,0","  -56",",,0",,,,,,,,,"   39",",,0,0700",,,,,,,,,,,,
"USC00460843","2003-12-02","38.45694","-80.79306","655.3","BIRCH RIVER 4 SW, WV US","    0",",,0,0700","    0",",,0","    0",",,0,0700","   50",",,0","  -44",",,0",,,,,,,,,"  -39",",,0,0700",,,,,,,,,,,,
"USC00460843","2003-12-03","38.45694","-80.79306","655.3","BIRCH RIVER 4 SW, WV US","    0",",,0,0700","    0",",,0","    0",",,0,0700","   22",",,0","  -50",",,0",,,,,,,,,"  -44",",,0,0700",,,,,,,,,,,,
"USC00460843","2003-12-04","38.45694","-80.79306","655.3","BIRCH RIVER 4 SW, WV US","    0",",,0,0700","    0",",,0","    0",",,0,0700","   56",",,0","  -50",",,0",,,,,,,,,"   39",",,0,0700",,,,,,,,,,,,
"USC00460843","2003-12-05","38.45694","-80.79306","655.3","BIRCH RIVER 4 SW, WV US","  109",",,0,0700","    0",",,0","    0",",,0,0700","   44",",,0","   11",",,0",,,,,,,,,"   33",",,0,0700",,,,,,,,,,,,
"USC00460843","2003-12-06","38.45694","-80.79306","655.3","BIRCH RIVER 4 SW, WV US","   61",",,0,0700","   89",",,0","   76",",,0,0700","   33",",,0","  -28",",,0",,,,,,,,,"  -28",",,0,0700",,,,,,,,,,,,
"USC00460843","2003-12-07","38.45694","-80.79306","655.3","BIRCH RIVER 4 SW, WV US","   25",",,0,0700","   25",",,0","  102",",,0,0700","  -28",",,0","  -50",",,0",,,,,,,,,"  -50",",,0,0700",,,,,,,,,,,,
"USC00460843","2003-12-08","38.45694","-80.79306","655.3","BIRCH RIVER 4 SW, WV US","    0",",,0,0700","    0",",,0","  102",",,0,0700","  -39",",,0","  -56",",,0",,,,,,,,,"  -39",",,0,0700",,,,,,,,,,,,
"USC00460843","2003-12-09","38.45694","-80.79306","655.3","BIRCH RIVER 4 SW, WV US","    0",",,0,0700","    0",",,0","   25",",,0,0700","   67",",,0","  -39",",,0",,,,,,,,,"   61",",,0,0700",,,,,,,,,,,,
"USC00460843","2003-12-10","38.45694","-80.79306","655.3","BIRCH RIVER 4 SW, WV US","    0",",,0,0700","    0",",,0","    0",",,0,0700","  117",",,0","   61",",,0",,,,,,,,,"   89",",,0,0700",,,,,,,,,,,,
"USC00460843","2003-12-11","38.45694","-80.79306","655.3","BIRCH RIVER 4 SW, WV US","  130",",,0,0700","   51",",,0","   51",",,0,0700","  117",",,0","  -11",",,0",,,,,,,,,"  -11",",,0,0700",,,,,,,,,,,,
"USC00460843","2003-12-12","38.45694","-80.79306","655.3","BIRCH RIVER 4 SW, WV US","   20",",,0,0700","   71",",,0","  102",",,0,0700","  -11",",,0","  -50",",,0",,,,,,,,,"  -50",",,0,0700",,,,,,,,,,,,
"USC00460843","2003-12-13","38.45694","-80.79306","655.3","BIRCH RIVER 4 SW, WV US",,,"    0","P,,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00460843","2003-12-14","38.45694","-80.79306","655.3","BIRCH RIVER 4 SW, WV US",,,"    0",",,0","   76",",,0,0700","    6",",,0","  -72",",,0","    2",",,0",,,"  145",",,0",,,"    6",",I,0,0700",,,,,,,,,,,,
"USC00460843","2003-12-15","38.45694","-80.79306","655.3","BIRCH RIVER 4 SW, WV US","   76",",,0,0700","  135",",,0","  127",",,0,0700","  -22",",I,0","  -50",",,0",,,,,,,,,"  -39",",,0,0700",,,,,,,,,,,,
"USC00460843","2003-12-16","38.45694","-80.79306","655.3","BIRCH RIVER 4 SW, WV US","    0",",,0,0700","    0",",,0","  102",",,0,0700","   72",",,0","  -39",",,0",,,,,,,,,"   67",",,0,0700",,,,,,,,,,,,
"USC00460843","2003-12-17","38.45694","-80.79306","655.3","BIRCH RIVER 4 SW, WV US","   61",",,0,0700","    0",",,0","  102",",,0,0700","  139",",,0","  -22",",,0",,,,,,,,,"  -22",",,0,0700",,,,,,,,,,,,
"USC00460843","2003-12-18","38.45694","-80.79306","655.3","BIRCH RIVER 4 SW, WV US","   46",",,0,0700","   53",",,0","  127",",,0,0700","  -22",",,0","  -61",",,0",,,,,,,,,"  -56",",,0,0700",,,,,,,,,,,,
"USC00460843","2003-12-19","38.45694","-80.79306","655.3","BIRCH RIVER 4 SW, WV US","   76",",,0,0700","   76",",,0","  178",",,0,0700","  -17",",,0","  -61",",,0",,,,,,,,,"  -61",",,0,0700",,,,,,,,,,,,
"USC00460843","2003-12-20","38.45694","-80.79306","655.3","BIRCH RIVER 4 SW, WV US","   74",",,0,0700","   84",",,0","  254",",,0,0700","  -50",",,0","  -67",",,0",,,,,,,,,"  -67",",,0,0700",,,,,,,,,,,,
"USC00460843","2003-12-21","38.45694","-80.79306","655.3","BIRCH RIVER 4 SW, WV US","    0","P,,0,0700","    0","P,,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00460843","2003-12-22","38.45694","-80.79306","655.3","BIRCH RIVER 4 SW, WV US","    0",",,0,0700","    0",",,0","  203",",,0,0700","   56",",,0","  -89",",,0",,,,,,,,,"   44",",,0,0700",,,,,,,,,,,,
"USC00460843","2003-12-24","38.45694","-80.79306","655.3","BIRCH RIVER 4 SW, WV US",,,,,"   76",",,0,0700",,,,,"    2",",,0","    2",",,0","  180",",,0","   76",",,0",,,,,,,,,,,,,,
"USC00460843","2003-12-26","38.45694","-80.79306","655.3","BIRCH RIVER 4 SW, WV US",,,,,"  102",",,0,0700","  -50",",,0","  -61",",,0","    2",",,0","    2",",,0","   23",",,0","   25",",,0","  -56",",,0,0700",,,,,,,,,,,,
"USC00460843","2003-12-27","38.45694","-80.79306","655.3","BIRCH RIVER 4 SW, WV US","    0",",,0,0700","    0",",,0","   25",",,0,0700","   11",",,0","  -61",",,0",,,,,,,,,"  -11",",,0,0700",,,,,,,,,,,,
"USC00460843","2003-12-28","38.45694","-80.79306","655.3","BIRCH RIVER 4 SW, WV US","    0",",,0,0700","    0",",,0","    0",",,0,0700","   94",",,0","  -11",",,0",,,,,,,,,"   94",",,0,0700",,,,,,,,,,,,
"USC00460843","2003-12-29","38.45694","-80.79306","655.3","BIRCH RIVER 4 SW, WV US","    0",",,0,0700","    0",",,0","    0",",,0,0700","  183",",,0","   89",",,0",,,,,,,,,"  106",",,0,0700",,,,,,,,,,,,
"USC00460843","2003-12-30","38.45694","-80.79306","655.3","BIRCH RIVER 4 SW, WV US","   74",",,0,0700","    0","T,,0","    0",",,0,0700","  189",",,0","  -11",",,0",,,,,,,,,"  -11",",,0,0700",,,,,,,,,,,,
"USC00460843","2003-12-31","38.45694","-80.79306","655.3","BIRCH RIVER 4 SW, WV US","    0",",,0,0700","    0",",,0","    0",",,0,0700","   44",",,0","  -11",",,0",,,,,,,,,"   44",",,0,0700",,,,,,,,,,,,
"USC00460843","2004-01-01","38.45694","-80.79306","655.3","BIRCH RIVER 4 SW, WV US","    0",",,0,0700","    0",",,0","    0","P,,0,0700","  106",",,0","   33",",,0",,,,,,,,,"   56",",,0,0700",,,,,,,,,,,,
"USC00460843","2004-01-02","38.45694","-80.79306","655.3","BIRCH RIVER 4 SW, WV US","  213",",,0,0700","    0",",,0","    0","P,,0,0700","  122",",,0","   56",",,0",,,,,,,,,"   83",",,0,0700",,,,,,,,,,,,
"USC00460843","2004-01-03","38.45694","-80.79306","655.3","BIRCH RIVER 4 SW, WV US","    5",",,0,0700","    0",",,0","    0","P,,0,0700","  150",",,0","   83",",,0",,,,,,,,,"  144",",,0,0700",,,,,,,,,,,,
"USC00460843","2004-01-04","38.45694","-80.79306","655.3","BIRCH RIVER 4 SW, WV US","    0",",,0,0700","    0",",,0","    0","P,,0,0700","  178",",,0","   83",",,0",,,,,,,,,"  144",",,0,0700",,,,,,,,,,,,
"USC00460843","2004-01-05","38.45694","-80.79306","655.3","BIRCH RIVER 4 SW, WV US","  170",",,0,0700","    0",",,0","    0","P,,0,0700","  178",",,0","   89",",,0",,,,,,,,,"   89",",,0,0700","    1",",,0",,,,,,,,,,
"USC00460843","2004-01-06","38.45694","-80.79306","655.3","BIRCH RIVER 4 SW, WV US","   99",",,0,0700","    0","T,,0","    0","T,,0,0700","   89",",,0","  -50",",,0",,,,,,,,,"  -44",",,0,0700",,,,,,,,,,,,
"USC00460843","2004-01-07","38.45694","-80.79306","655.3","BIRCH RIVER 4 SW, WV US","   46",",,0,0700","   20",",,0","   25",",,0,0700","  -44",",,0"," -139",",,0",,,,,,,,," -139",",,0,0700",,,,,,,,,,,,
"USC00460843","2004-01-08","38.45694","-80.79306","655.3","BIRCH RIVER 4 SW, WV US","    0",",,0,0700","    0",",,0","   25",",,0,0700","  -89",",,0"," -139",",,0",,,,,,,,,"  -89",",,0,0700",,,,,,,,,,,,
"USC00460843","2004-01-10","38.45694","-80.79306","655.3","BIRCH RIVER 4 SW, WV US",,,,,"   51",",,0,0700","  -39",",,0"," -150",",,0","    2",",,0","    2",",,0","   46",",,0","   46",",,0"," -150",",,0,0700",,,,,,,,,,,,
"USC00460843","2004-01-11","38.45694","-80.79306","655.3","BIRCH RIVER 4 SW, WV US","    0",",,0,0700","    0",",,0","   51",",,0,0700","  -78",",,0"," -150",",,0",,,,,,,,,"  -89",",,0,0700",,,,,,,,,,,,
"USC00460843","2004-01-12","38.45694","-80.79306","655.3","BIRCH RIVER 4 SW, WV US","    0",",,0,0700","    0",",,0","   51",",,0,0700","   39",",,0","  -89",",,0",,,,,,,,,"   28",",,0,0700",,,,,,,,,,,,
"USC00460843","2004-01-13","38.45694","-80.79306","655.3","BIRCH RIVER 4 SW, WV US","    0",",,0,0700","    0",",,0","   51",",,0,0700","   33",",,0","    0",",,0",,,,,,,,,"    0",",,0,0700",,,,,,,,,,,,
"USC00460843","2004-01-14","38.45694","-80.79306","655.3","BIRCH RIVER 4 SW, WV US","    0",",,0,0700","    0",",,0","   25",",,0,0700","   22",",,0","  -61",",,0",,,,,,,,,"  -61",",,0,0700",,,,,,,,,,,,
"USC00460843","2004-01-15","38.45694","-80.79306","655.3","BIRCH RIVER 4 SW, WV US","   86",",,0,0700","   25",",,0","   51",",,0,0700","   61",",,0","  -61",",,0",,,,,,,,,"  -39",",,0,0700",,,,,,,,,,,,
"USC00460843","2004-01-16","38.45694","-80.79306","655.3","BIRCH RIVER 4 SW, WV US","    0",",,0,0700","    0",",,0","   51",",,0,0700","  -39",",,0"," -122",",,0",,,,,,,,," -122",",,0,0700",,,,,,,,,,,,
"USC00460843","2004-01-17","38.45694","-80.79306","655.3","BIRCH RIVER 4 SW, WV US","    0",",,0,0700","    0",",,0","   51",",,0,0700","  -33",",,0"," -122",",,0",,,,,,,,,"  -33",",,0,0700",,,,,,,,,,,,
"USC00460843","2004-01-18","38.45694","-80.79306","655.3","BIRCH RIVER 4 SW, WV US","  104",",,0,0700","    0",",,0","    0",",,0,0700","   67",",,0","  -33",",,0",,,,,,,,,"   39",",,0,0700","    1",",,0",,,,,,,,,,
"USC00460843","2004-01-19","38.45694","-80.79306","655.3","BIRCH RIVER 4 SW, WV US","   84",",,0,0700","   48",",,0","   51",",,0,0700","   39",",,0"," -128",",,0",,,,,,,,," -122",",,0,0700",,,,,,,,,,,,
"USC00460843","2004-01-20","38.45694","-80.79306","655.3","BIRCH RIVER 4 SW, WV US","    0",",,0,0700","    0",",,0","   51",",,0,0700","  -94",",,0"," -122",",,0",,,,,,,,," -122",",,0,0700",,,,,,,,,,,,
"USC00460843","2004-01-21","38.45694","-80.79306","655.3","BIRCH RIVER 4 SW, WV US","    0",",,0,0700","    0",",,0","   51",",,0,0700","  -72",",,0"," -133",",,0",,,,,,,,," -122",",,0,0700",,,,,,,,,,,,
"USC00460843","2004-01-22","38.45694","-80.79306","655.3","BIRCH RIVER 4 SW, WV US","    0",",,0,0700","    0",",,0","   51",",,0,0700","  -28",",,0"," -122",",,0",,,,,,,,,"  -33",",,0,0700",,,,,,,,,,,,
"USC00460843","2004-01-23","38.45694","-80.79306","655.3","BIRCH RIVER 4 SW, WV US","    0",",,0,0700","    0",",,0","   51",",,0,0700","  -11",",,0"," -167",",,0",,,,,,,,," -161",",,0,0700",,,,,,,,,,,,
"USC00460843","2004-01-25","38.45694","-80.79306","655.3","BIRCH RIVER 4 SW, WV US",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,
"USC00460843","2004-01-26","38.45694","-80.79306","655.3","BIRCH RIVER 4 SW, WV US",,,,,"   76",",,0,0700","   22",",,0"," -161",",,0","    3",",,0","    3",",,0","  119",",,0","   30",",,0","   17",",,0,0700",,,,,,,,,"    1",",,0",,
"USC00460843","2004-01-27","38.45694","-80.79306","655.3","BIRCH RIVER 4 SW, WV US","    0",",,0,0700","    0",",,0","    0","T,,0,0700","   83",",,0","   11",",,0",,,,,,,,,"   33",",,0,0700",,,,,,,,,,,,
"USC00460843","2004-01-28","38.45694","-80.79306","655.3","BIRCH RIVER 4 SW, WV US","   64",",,0,0700","   41",",,0","   51",",,0,0700","   67",",,0"," -111",",,0",,,,,,,,," -111",",,0,0700",,,,,,,,,,,,
"USC00460843","2004-01-29","38.45694","-80.79306","655.3","BIRCH RIVER 4 SW, WV US","    0",",,0,0700","    0","P,,0","   51",",,0,0700","  -56",",,0"," -117",",,0",,,,,,,,,"  -56",",,0,0700",,,,,,,,,,,,
"USC00460843","2004-01-30","38.45694","-80.79306","655.3","BIRCH RIVER 4 SW, WV US","   36",",,0,0700","   69",",,0","   76",",,0,0700","   11",",,0"," -100",",,0",,,,,,,,," -100",",,0,0700",,,,,,,,,,,,
"USC00460843","2004-01-31","38.45694","-80.79306","655.3","BIRCH RIVER 4 SW, WV US","    0",",,0,0700","    0",",,0","   76",",,0,0700"," -100",",,0"," -194",",,0",,,,,,,,," -183",",,0,0700",,,,,,,,,,,,
"USC00460843","2004-02-01","38.45694","-80.79306","655.3","BIRCH RIVER 4 SW, WV US","    0","P,,0,0700","    0","P,,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00460843","2004-02-02","38.45694","-80.79306","655.3","BIRCH RIVER 4 SW, WV US","    0",",,0,0700","    0","P,,0","   25",",,0,0700","   28",",,0"," -183",",,0",,,,,,,,,"   11",",,0,0700",,,,,,,,,,,,
"USC00460843","2004-02-03","38.45694","-80.79306","655.3","BIRCH RIVER 4 SW, WV US","  152",",,0,0700","    0","P,,0","    0",",,0,0700","   78",",,0","   11",",,0",,,,,,,,,"   22",",,0,0700",,,,,,,,,,,,
"USC00460843","2004-02-04","38.45694","-80.79306","655.3","BIRCH RIVER 4 SW, WV US","   38",",,0,0700","    0","P,,0","    0","T,,0,0700","   44",",,0","  -50",",,0",,,,,,,,,"  -50",",,0,0700",,,,,,,,,,,,
"USC00460843","2004-02-05","38.45694","-80.79306","655.3","BIRCH RIVER 4 SW, WV US","    0",",,0,0700","    0","P,,0","    0","T,,0,0700","   22",",,0","  -50",",,0",,,,,,,,,"   22",",,0,0700",,,,,"    1",",,0",,,,,"    1",",,0"
"USC00460843","2004-02-06","38.45694","-80.79306","655.3","BIRCH RIVER 4 SW, WV US","  272",",,0,0700",,,"    0",",,0,0700","   61",",,0","  -17",",,0",,,,,,,,,"   61",",,0,0700","    1",",,0",,,,,,,,,,
"USC00460843","2004-02-09","38.45694","-80.79306","655.3","BIRCH RIVER 4 SW, WV US",,,,,"   25",",,0,0700","   11",",,0","  -78",",,0","    3",",,0","    4",",,0","  170",",,0","   25",",,0","  -11",",,0,0700",,,,,,,,,,,,
"USC00460843","2004-02-10","38.45694","-80.79306","655.3","BIRCH RIVER 4 SW, WV US","    0",",,0,0700","    0","P,,0","   25",",,0,0700","   33",",,0","  -11",",,0",,,,,,,,,"    0",",,0,0700",,,,,,,,,,,,
"USC00460843","2004-02-11","38.45694","-80.79306","655.3","BIRCH RIVER 4 SW, WV US","    0",",,0,0700","    0","P,,0","    0","T,,0,0700","   50",",,0","  -50",",,0",,,,,,,,,"  -50",",,0,0700",,,,,,,,,,,,
"USC00460843","2004-02-12","38.45694","-80.79306","655.3","BIRCH RIVER 4 SW, WV US","    0","P,,0,0700","    0","P,,0","    0","T,,0,0700","   28",",,0","  -50",",,0",,,,,,,,,"  -39",",,0,0700",,,,,,,,,,,,
"USC00460843","2004-02-13","38.45694","-80.79306","655.3","BIRCH RIVER 4 SW, WV US","    0",",,0,0700","    0","P,,0","    0",",,0,0700","   44",",,0","  -56",",,0",,,,,,,,,"  -44",",,0,0700",,,,,,,,,,,,
"USC00460843","2004-02-14","38.45694","-80.79306","655.3","BIRCH RIVER 4 SW, WV US","    0",",,0,0700","    0","P,,0","    0","P,,0,0700","   50",",,0","  -44",",,0",,,,,,,,,"  -17",",,0,0700",,,,,,,,,,,,
"USC00460843","2004-02-15","38.45694","-80.79306","655.3","BIRCH RIVER 4 SW, WV US","    0",",,0,0700","    0","P,,0","    0",",,0,0700","   33",",,0","  -39",",,0",,,,,,,,,"  -28",",,0,0700",,,,,,,,,,,,
"USC00460843","2004-02-16","38.45694","-80.79306","655.3","BIRCH RIVER 4 SW, WV US","    0",",,0,0700","    0","P,,0","    0",",,0,0700","   22",",,0"," -111",",,0",,,,,,,,," -111",",,0,0700",,,,,,,,,,,,
"USC00460843","2004-02-17","38.45694","-80.79306","655.3","BIRCH RIVER 4 SW, WV US","    0",",,0,0700","    0","P,,0","    0",",,0,0700","   33",",,0"," -111",",,0",,,,,,,,,"  -28",",,0,0700",,,,,,,,,,,,
